true_model,data_source,network_size,effective_sample_size,test_bootstrap_iters,ML_model_name,tuning_param_grid,L_lower,L_upper,L_result,Y_lower,Y_upper,Y_result
UBB,../data/binary_sample/,200000,4000,300,LogisticRegression,"{'C': [0.001, 0.01, 0.1, 1, 100, 100000], 'penalty': ['l1', 'l2'], 'solver': ['liblinear']}",-0.0004349599175274291,0.0003462153948181958,U,-0.0019151513514089516,0.0007957587223691953,U
UBB,../data/binary_sample/,200000,4000,300,LogisticRegression,"{'C': [0.001, 0.01, 0.1, 1, 100, 100000], 'penalty': ['l1', 'l2'], 'solver': ['liblinear']}",-0.0006618644743960677,0.0010789486916811919,U,-0.003190116053815647,-0.0012915511621000655,B
UBB,../data/binary_sample/,200000,4000,300,LogisticRegression,"{'C': [0.001, 0.01, 0.1, 1, 100, 100000], 'penalty': ['l1', 'l2'], 'solver': ['liblinear']}",-0.00018227071157485633,0.0012724764386580335,U,-0.002445619127016037,0.0014320044191523536,U
UBB,../data/binary_sample/,200000,4000,300,LogisticRegression,"{'C': [0.001, 0.01, 0.1, 1, 100, 100000], 'penalty': ['l1', 'l2'], 'solver': ['liblinear']}",-0.0003776250480704846,0.00027890007939107976,U,-0.0028690152558243495,-0.0010681806758922254,B
UBB,../data/binary_sample/,200000,4000,300,LogisticRegression,"{'C': [0.001, 0.01, 0.1, 1, 100, 100000], 'penalty': ['l1', 'l2'], 'solver': ['liblinear']}",-0.00024397340607514584,0.0017805973619506722,U,-0.0012740446908724606,0.0015896750096297497,U
UBB,../data/binary_sample/,200000,4000,300,LogisticRegression,"{'C': [0.001, 0.01, 0.1, 1, 100, 100000], 'penalty': ['l1', 'l2'], 'solver': ['liblinear']}",-0.0002809001877459048,0.0003939721579253574,U,-0.005476195419184423,-0.0029715229868859756,B
UBB,../data/binary_sample/,200000,4000,300,LogisticRegression,"{'C': [0.001, 0.01, 0.1, 1, 100, 100000], 'penalty': ['l1', 'l2'], 'solver': ['liblinear']}",-9.364810186573909e-05,0.000522561499445423,U,-0.0031349947096384985,-0.0013250382404538228,B
UBB,../data/binary_sample/,200000,4000,300,LogisticRegression,"{'C': [0.001, 0.01, 0.1, 1, 100, 100000], 'penalty': ['l1', 'l2'], 'solver': ['liblinear']}",-0.001024617831853762,0.0012299447898435937,U,-0.0038484490995655497,-0.0010342028801950153,B
UBB,../data/binary_sample/,200000,4000,300,LogisticRegression,"{'C': [0.001, 0.01, 0.1, 1, 100, 100000], 'penalty': ['l1', 'l2'], 'solver': ['liblinear']}",-0.0005689105440530321,0.0004870401950808162,U,-0.0037054426354614727,-0.0012699236759713061,B
UBB,../data/binary_sample/,200000,4000,300,LogisticRegression,"{'C': [0.001, 0.01, 0.1, 1, 100, 100000], 'penalty': ['l1', 'l2'], 'solver': ['liblinear']}",-0.0003456233722917555,0.0006445027753961447,U,-0.0029577938151836916,-0.0007663164234475114,B
UBB,../data/binary_sample/,200000,4000,300,LogisticRegression,"{'C': [0.001, 0.01, 0.1, 1, 100, 100000], 'penalty': ['l1', 'l2'], 'solver': ['liblinear']}",-4.3705603141024066e-05,0.0006163680898371688,U,-0.00450314104674639,-1.805816388973953e-05,B
UBB,../data/binary_sample/,200000,4000,300,LogisticRegression,"{'C': [0.001, 0.01, 0.1, 1, 100, 100000], 'penalty': ['l1', 'l2'], 'solver': ['liblinear']}",0.0,0.002476948622015145,U,-0.002726304164606104,-0.0006916397392440146,B
UBB,../data/binary_sample/,200000,4000,300,LogisticRegression,"{'C': [0.001, 0.01, 0.1, 1, 100, 100000], 'penalty': ['l1', 'l2'], 'solver': ['liblinear']}",-0.0007446043944527817,0.0013454684479471423,U,-0.0014221543047429168,0.0005474488344101374,U
UBB,../data/binary_sample/,200000,5000,300,LogisticRegression,"{'C': [0.001, 0.01, 0.1, 1, 100, 100000], 'penalty': ['l1', 'l2'], 'solver': ['liblinear']}",-0.00025815771998905434,0.0004586352551815417,U,-0.0049928196968907785,-0.0025524632778730085,B
UBB,../data/binary_sample/,200000,5000,300,LogisticRegression,"{'C': [0.001, 0.01, 0.1, 1, 100, 100000], 'penalty': ['l1', 'l2'], 'solver': ['liblinear']}",-9.550514636671308e-06,0.0008329397821239211,U,-0.0033406261208710057,-0.0019250846518524196,B
UBB,../data/binary_sample/,200000,5000,300,LogisticRegression,"{'C': [0.001, 0.01, 0.1, 1, 100, 100000], 'penalty': ['l1', 'l2'], 'solver': ['liblinear']}",-0.0004682258596726864,0.00038541043587906617,U,-0.0014428534530948368,0.0004292113565073838,U
UBB,../data/binary_sample/,200000,5000,300,LogisticRegression,"{'C': [0.001, 0.01, 0.1, 1, 100, 100000], 'penalty': ['l1', 'l2'], 'solver': ['liblinear']}",-0.00010005187793371769,0.001373293603458176,U,-0.004551262884600591,5.772887222804684e-05,U
UBB,../data/binary_sample/,200000,5000,300,LogisticRegression,"{'C': [0.001, 0.01, 0.1, 1, 100, 100000], 'penalty': ['l1', 'l2'], 'solver': ['liblinear']}",-0.0003504673958591928,0.0002935254668522358,U,-0.0024922971662900716,-0.00020016378568496812,B
