true_model,data_source,network_size,effective_sample_size,test_bootstrap_iters,ML_model_name,tuning_param_grid,L_lower,L_upper,L_result,Y_lower,Y_upper,Y_result
UBU,../data/binary_sample/,200000,5000,300,LogisticRegression,"{'C': [0.001, 0.01, 0.1, 1, 100, 100000], 'penalty': ['l1', 'l2'], 'solver': ['liblinear']}",-7.225589815521016e-05,0.0009587403508267434,U,-0.00013538567260825278,0.0021114601428351846,U
UBU,../data/binary_sample/,200000,5000,300,LogisticRegression,"{'C': [0.001, 0.01, 0.1, 1, 100, 100000], 'penalty': ['l1', 'l2'], 'solver': ['liblinear']}",-0.0003658177869965633,0.0002959885389587822,U,-0.0003560187812607377,0.0022525144867939235,U
UBU,../data/binary_sample/,200000,5000,300,LogisticRegression,"{'C': [0.001, 0.01, 0.1, 1, 100, 100000], 'penalty': ['l1', 'l2'], 'solver': ['liblinear']}",-0.0003117758396456484,0.0009629650631388221,U,0.0004667885415407053,0.003745623470830219,U
UBU,../data/binary_sample/,200000,5000,300,LogisticRegression,"{'C': [0.001, 0.01, 0.1, 1, 100, 100000], 'penalty': ['l1', 'l2'], 'solver': ['liblinear']}",-0.0003653621577225832,0.00021644946701710867,U,-0.0016134705292053374,0.0008036471270103843,U
UBU,../data/binary_sample/,200000,5000,300,LogisticRegression,"{'C': [0.001, 0.01, 0.1, 1, 100, 100000], 'penalty': ['l1', 'l2'], 'solver': ['liblinear']}",-0.0008952477105259232,0.0012587218098436797,U,-0.0008521826422471755,0.0016451288619148288,U
UBU,../data/binary_sample/,200000,5000,300,LogisticRegression,"{'C': [0.001, 0.01, 0.1, 1, 100, 100000], 'penalty': ['l1', 'l2'], 'solver': ['liblinear']}",-7.781084908435043e-05,0.0008911921723368652,U,1.4746514597656358e-05,0.0017520051527506657,U
UBU,../data/binary_sample/,200000,5000,300,LogisticRegression,"{'C': [0.001, 0.01, 0.1, 1, 100, 100000], 'penalty': ['l1', 'l2'], 'solver': ['liblinear']}",-0.0008352212919720492,0.0009426521304776128,U,-0.0008498519307842068,0.0012730350470782775,U
UBU,../data/binary_sample/,200000,5000,300,LogisticRegression,"{'C': [0.001, 0.01, 0.1, 1, 100, 100000], 'penalty': ['l1', 'l2'], 'solver': ['liblinear']}",-0.0007952044499245275,0.00048687090738938843,U,-0.00023951447833583107,0.0033203504316423257,U
UBU,../data/binary_sample/,200000,5000,300,LogisticRegression,"{'C': [0.001, 0.01, 0.1, 1, 100, 100000], 'penalty': ['l1', 'l2'], 'solver': ['liblinear']}",-0.0003048352197749703,0.0004940886825028011,U,-0.0014742415393941028,0.0007720361743820815,U
UBU,../data/binary_sample/,200000,5000,300,LogisticRegression,"{'C': [0.001, 0.01, 0.1, 1, 100, 100000], 'penalty': ['l1', 'l2'], 'solver': ['liblinear']}",-0.0003007294567186389,0.0,U,-0.0001324747391806512,0.001675046837564249,U
UBU,../data/binary_sample/,200000,5000,300,LogisticRegression,"{'C': [0.001, 0.01, 0.1, 1, 100, 100000], 'penalty': ['l1', 'l2'], 'solver': ['liblinear']}",-6.167988187908147e-05,0.0010475842591233981,U,-9.198264186733793e-05,0.0012619686844020904,U
UBU,../data/binary_sample/,200000,5000,300,LogisticRegression,"{'C': [0.001, 0.01, 0.1, 1, 100, 100000], 'penalty': ['l1', 'l2'], 'solver': ['liblinear']}",-0.00013827572963085176,0.000723831427865302,U,-0.0007990323706394603,0.001041945149211975,U
UBU,../data/binary_sample/,200000,5000,300,LogisticRegression,"{'C': [0.001, 0.01, 0.1, 1, 100, 100000], 'penalty': ['l1', 'l2'], 'solver': ['liblinear']}",-1.7240901450517318e-05,0.00029510094033931424,U,-0.002822104003221586,0.001958893808742537,U
UBU,../data/binary_sample/,200000,5000,300,LogisticRegression,"{'C': [0.001, 0.01, 0.1, 1, 100, 100000], 'penalty': ['l1', 'l2'], 'solver': ['liblinear']}",-0.00011704761449456772,0.0,U,-0.0001410834710204027,0.0016640214214237296,U
UBU,../data/binary_sample/,200000,5000,300,LogisticRegression,"{'C': [0.001, 0.01, 0.1, 1, 100, 100000], 'penalty': ['l1', 'l2'], 'solver': ['liblinear']}",-0.0001646852136723609,0.0005770248013381744,U,-0.0005780141154863756,0.0006035496283151721,U
UBU,../data/binary_sample/,200000,5000,300,LogisticRegression,"{'C': [0.001, 0.01, 0.1, 1, 100, 100000], 'penalty': ['l1', 'l2'], 'solver': ['liblinear']}",-0.00047079838382837677,0.0011406468786453819,U,-0.001161675348916879,0.0008869561125358521,U
UBU,../data/binary_sample/,200000,5000,300,LogisticRegression,"{'C': [0.001, 0.01, 0.1, 1, 100, 100000], 'penalty': ['l1', 'l2'], 'solver': ['liblinear']}",-0.0002074184841091467,0.00022111892934754477,U,0.0002100718305613286,0.002991619065794708,U
