n units 500,n units 500 L_est,n units 1000,n units 1000 L_est,n units 2000,n units 2000 L_est,n units 3000,n units 3000 L_est,n units 4000,n units 4000 L_est,n units 5000,n units 5000 L_est,True Effect
0.28348634987570653,"(0.31799271585695676, 3.1799271595695675, 0.741573594048294)",0.4151437213105518,"(0.3304445936895626, 3.304445937895626, 0.7300235864172522)",0.40301086518998724,"(-0.037861952898539976, 3.3703963207683176, 0.616934817236868)",0.4383160552237534,"(0.042878803977429145, 3.46070579871477, 0.6138457564017634)",0.43113801667502843,"(0.3135252219109402, 3.6857478733403495, 0.6733841624874758)",0.4255555232228117,"(0.26884784830033465, 3.4621049721696906, 0.6913305120811306)",0.4279034
0.3745319011040878,"(-0.3425007397998915, 3.4250073989989147, 0.6819285718685414)",0.4065464277563528,"(0.06636451178117155, 3.8762148401500527, 0.6703410699571796)",0.4057307406767225,"(-0.08533872246813998, 3.465874998749743, 0.8462959622992937)",0.4477100171394939,"(0.3471479207530399, 3.5627833719366597, 0.7236379054377162)",0.422772700326428,"(0.20362228924514758, 3.4944135510618057, 0.6889005343980109)",0.4188923212304433,"(0.2616552602372213, 3.537972749737332, 0.7045139237307995)",0.4279034
0.32679239444212954,"(0.331748338055248, 3.31748338155248, 0.5751293278056602)",0.38294133519998724,"(0.08547537545315768, 3.896442804528456, 0.5943818643065605)",0.39201021000333897,"(0.2801264005309014, 3.5810599918881945, 0.6512459735477245)",0.3671041828914126,"(0.11182289866852817, 3.3353514243081284, 0.7375990678493042)",0.41925978896486443,"(-0.14118748981004037, 3.3365509028924647, 0.7802382868818929)",0.4172384561927109,"(0.24337970106748416, 3.672658002412303, 0.6998364549584103)",0.4279034
0.45709175476558195,"(0.303330259718508, 3.03330259818508, 0.7789139242473194)",0.22274153668540939,"(0.17517265795159778, 2.9912922791813146, 0.7124280469822575)",0.3226989803693244,"(0.35745193212506304, 3.5745193222506306, 0.6732234148557833)",0.4361741394180678,"(0.11068328554228467, 3.42575548548672, 0.6274638957751094)",0.42234115044960024,"(0.17012809855953703, 3.5448404217405134, 0.7014110495024063)",0.3743482949544299,"(0.20082610831461692, 3.6052498631819, 0.6889038526363359)",0.4279034
0.4194361146074074,"(0.329427817384456, 3.29427817484456, 0.8365398692804052)",0.36283005981273053,"(-0.250292542188193, 3.3945525643054486, 0.7739154155582814)",0.37550757013794234,"(-0.04014218863728557, 3.1597990862652527, 0.746075683582513)",0.401410802353608,"(0.20869661984798027, 3.480925447564482, 0.7014464933174311)",0.40188611529198665,"(-0.05298118031792432, 3.668535350103984, 0.7698211295129553)",0.4505779265382871,"(0.0829355378204001, 3.3702826531418673, 0.6684164116364996)",0.4279034
0.41872041928055204,"(0.2826174356568624, 2.8261743575686245, 0.5361598249830432)",0.5452644816520715,"(-0.03456656103031338, 3.378039237070749, 0.573314931720538)",0.47549927313656554,"(0.1660210851524163, 3.53768466193215, 0.662324959271696)",0.4125499674525208,"(0.11304499214601825, 3.562570678384611, 0.7693274063492628)",0.48435215400815534,"(0.20204077068007714, 3.605749793943918, 0.7299454048720548)",0.4245652504850365,"(0.09941020248273963, 3.512657475856152, 0.6354310600976298)",0.4279034
0.47542336276316477,"(0.2947791301302456, 2.947791302302456, 0.8423674063601425)",0.4187633966420754,"(0.3441411930532802, 3.4414119315328024, 0.7276438188633444)",0.42066549057536745,"(0.3378951218920473, 3.378951219920473, 0.6364216104688597)",0.39736730844694856,"(-0.019036442010967596, 3.3455839248682797, 0.6823324724038689)",0.4189722348066992,"(0.10429631687711842, 3.6596914717626494, 0.6905917884060414)",0.4296756361354205,"(0.17049498815226743, 3.5253435696997837, 0.7013657377487541)",0.4279034
0.47490780595025894,"(0.23043222662235477, 2.8494901548826377, 0.7712403442536062)",0.3365910516670124,"(-0.21026765354505442, 3.3251128304352964, 0.6443487462875267)",0.47984802507481933,"(-0.0509384063084914, 3.7388509317092433, 0.6925901262752387)",0.4803869381374172,"(0.34329750075065263, 3.4329750085065265, 0.6931801310443823)",0.38038424044713387,"(0.09629343378229713, 3.748424061602678, 0.7247422366056784)",0.4419593181023598,"(0.21258772034535267, 3.5618350468146636, 0.7341337616591537)",0.4279034
0.24316253436549654,"(-0.2776833794032006, 3.2638051930226, 0.6364779377709066)",0.44990991451697476,"(0.22289841595820922, 3.130048662231487, 0.6627877648876113)",0.5085328020531912,"(0.09359651647177679, 3.628461750999812, 0.7004001774476508)",0.3547890807689808,"(0.10058977128141205, 3.5479859006130345, 0.6971173460465526)",0.3955716195867995,"(0.079726489870144, 3.672029353317467, 0.6666546719605638)",0.40791178151385915,"(0.2614874460605995, 3.7331311946652144, 0.6441917351007354)",0.4279034
0.39366588156328314,"(0.169481057946079, 2.726325622148472, 0.6243719383447012)",0.46059364824945803,"(-0.15018163036207763, 3.541882033720739, 0.9187494368155021)",0.4746314132095794,"(0.3393519392285637, 3.3935193932856373, 0.5830235159304574)",0.3735189271973511,"(0.1905403643408078, 3.330760394937938, 0.6865566731970447)",0.4351175951783929,"(0.26482461268799656, 3.4567231489395547, 0.6479035907833441)",0.4223537550247942,"(0.2543192676081071, 3.489716452232026, 0.706223154162731)",0.4279034
0.2515888326506518,"(0.3603560025271818, 3.6035600262718184, 0.6292166352953698)",0.423347167454195,"(-0.06443107323938886, 3.281547158835137, 0.6822234706168907)",0.2087401419963412,"(0.3236261698733115, 3.236261699733115, 0.7809864465106158)",0.42995896721136984,"(0.3050389673623536, 3.644983434233179, 0.7572821650166485)",0.38044279879256543,"(0.10479961474947228, 3.58758373345873, 0.6716883325868075)",0.43667707233992825,"(0.16331560261190278, 3.5198663312006264, 0.6819066309552428)",0.4279034
0.207283035982101,"(-0.29570759986081707, 2.9570759996081706, 0.5985622168888071)",0.39531798096664417,"(0.2961089501147578, 2.961089502147578, 0.7002893485401084)",0.4213931984847108,"(0.2240095580937851, 3.0244382770243634, 0.6063040822489255)",0.4296701460789269,"(0.30368757905969784, 3.444587385752065, 0.577711443788812)",0.3994820247961423,"(0.14053538268385374, 3.612644753297539, 0.7047561140241344)",0.40445999351080314,"(0.02020190230570641, 3.474204797849802, 0.7752010998686327)",0.4279034
0.2714958626636476,"(-0.14431769469150224, 3.236287974548762, 0.6090473461190086)",0.4290330295283704,"(0.3091236510431981, 3.091236511431981, 0.5561995246744097)",0.463059877404595,"(0.06955383758937633, 3.4338911752849337, 0.6371554211183796)",0.43438827840944305,"(0.36980640457747865, 3.988920543238853, 0.7496244849873281)",0.3650625795327626,"(0.3717221633449417, 3.717221634449417, 0.7279906032316306)",0.377316959326413,"(0.2312381988830848, 3.47327692007528, 0.6051007087940058)",0.4279034
0.3672728520764352,"(0.2891005669064506, 2.891005670064506, 0.8457423055830006)",0.4403644032130674,"(0.3250325418895242, 3.250325419895242, 0.592304669315296)",0.32827958669005514,"(0.2866741116731268, 3.5320471441264516, 0.7132493245117112)",0.43884348964326036,"(0.07374426867845986, 3.1618787733948945, 0.6228944755705345)",0.41135917656581517,"(0.04526936655280153, 3.6190298230264446, 0.807300395763515)",0.40353706190737937,"(0.34608554145776205, 3.4608554155776208, 0.7645165881664885)",0.4279034
0.322583469503693,"(0.17708640305684417, 3.4272691228384424, 0.7585214028674973)",0.4042443979014222,"(0.3282518667845579, 3.2825186688455794, 0.6990077042269176)",0.40982658198722877,"(0.2819513656401264, 3.2278346340870074, 0.6287806369988764)",0.44895809421222915,"(0.268952303041436, 3.5117570598699936, 0.7106350150802597)",0.47799709788451167,"(0.14207038151627197, 3.622440301173367, 0.698360122827994)",0.4591154872186934,"(0.3505254428695075, 3.514800076260932, 0.6019006067727292)",0.4279034
0.35750860311045035,"(-0.08066815068462457, 3.4020987125803233, 0.7022372282340786)",0.28069956577919636,"(0.16483460307987896, 3.4419398826229695, 0.7404077804869976)",0.4283873756277456,"(0.340329407422525, 3.40329407522525, 0.6610107733875974)",0.4365975702917199,"(0.313858975947852, 3.5923739774047254, 0.7491039022581706)",0.4438014418552457,"(0.1347311632582147, 3.637639329642976, 0.6705993694384768)",0.3984171882406839,"(0.24608783324680766, 3.5294649483807126, 0.7100667952995099)",0.4279034
0.43928224735370736,"(-0.2662301237822619, 3.0059236505893354, 0.6824961875315878)",0.3426283620034936,"(-0.03869150326509073, 3.55083995015441, 0.5859753655920072)",0.4127845845887273,"(0.2057908362163971, 3.686402955454171, 0.7552226573503129)",0.46504137019971664,"(0.1826324450408435, 3.2799291543458073, 0.6458215972161522)",0.449966415082999,"(0.1328620563152386, 3.684725689406479, 0.6928256292734789)",0.45500963194350524,"(0.24725598543995445, 3.428635377334052, 0.6820058209290873)",0.4279034
0.4646670495785171,"(0.29512415759099886, 2.9512415769099887, 0.5568001305374194)",0.32658434829026634,"(-0.00756454876291251, 3.0894833408453155, 0.6458413043968901)",0.37401916846306466,"(0.26193207270182567, 3.29109269217582, 0.6368982267180797)",0.3861693645394001,"(0.09240775327877979, 3.7273308896572965, 0.6619346256783047)",0.42305689449095907,"(0.3542233839467051, 3.542233840467051, 0.6399552164339837)",0.4446799031332668,"(0.05465960678569455, 3.406864009804692, 0.7666338736353492)",0.4279034
0.4328995674032764,"(0.306416472135982, 3.06416472235982, 0.6679614042894795)",0.3479469792921525,"(0.1365344118262179, 3.363853148985704, 0.7382316545096919)",0.4467006109194759,"(0.01576310358590746, 3.5092834427988597, 0.7591314388636303)",0.3750934356414936,"(0.2017646404688906, 3.6385336805734956, 0.7354310119961565)",0.40717475268182046,"(0.2549952517308896, 3.3236367521246004, 0.7155598023313803)",0.44027887380402647,"(0.03254451625499639, 3.5095144099178692, 0.6841276359903989)",0.4279034
0.5091815567924296,"(0.3350465388622891, 3.350465389622891, 0.5517047139063483)",0.4357614771878423,"(0.3280913920697494, 3.2809139216974943, 0.6205107179011075)",0.35305137595003616,"(0.33133417501932855, 3.581262283355222, 0.8140251525576392)",0.44422623260409627,"(0.35662970573715147, 3.566297058371515, 0.6772772457756863)",0.37359258041014926,"(0.18205990575772996, 3.5051207143860283, 0.6776379818216147)",0.4020017969037901,"(0.25899995473046117, 3.6643110976976407, 0.7370623079305284)",0.4279034
0.3235742535768541,"(0.35453157473968366, 3.5453157483968365, 0.6920723912144898)",0.44651501265854365,"(0.33332333448375573, 3.810491925218817, 0.5320498684953896)",0.389866065485978,"(0.22873335985111126, 3.461242389254014, 0.6046655177080792)",0.42276586029612784,"(0.2729672567282902, 3.701034159944252, 0.7515538105083499)",0.3904788112931853,"(0.03242277952815199, 3.5811953477394485, 0.6716832563042945)",0.421520256660106,"(0.06428610729082906, 3.5530543712446034, 0.660403666892451)",0.4279034
0.33034473134138304,"(0.2806259131538539, 2.8062591325385386, 0.725020192878999)",0.43176846437707517,"(-0.02000402682674467, 3.636658659154018, 0.6843084797145003)",0.4111544636696709,"(0.07036440802150133, 3.455060067054302, 0.8353090271579728)",0.38233448579978074,"(0.17988772572570658, 3.5290963455861872, 0.723794802751117)",0.40733922627461705,"(0.37388978188885225, 3.7388978198885225, 0.6821374559275989)",0.4592153962509597,"(0.1145838947521931, 3.514553865962391, 0.7890283045844443)",0.4279034
0.4128584612626782,"(0.18763897114082784, 3.2608176971419147, 0.8173388693156393)",0.39656900116317173,"(-0.05331747596744909, 3.593964192477766, 0.5597243916407997)",0.40545726673838756,"(0.373617359210213, 3.73617359310213, 0.7115039402471383)",0.4304155261989832,"(0.33758541265527886, 3.489355321701495, 0.783003363540197)",0.4502632522389436,"(0.36288440907597574, 3.6288440917597575, 0.7312811272359085)",0.4239898289888437,"(0.3076745464721825, 3.5272268382088066, 0.7110195373958127)",0.4279034
0.4138789868175124,"(0.25453736962934964, 3.334094416415262, 0.8275878859232922)",0.3929044434781212,"(0.062213669880047236, 3.262155820461654, 0.6956102150187511)",0.36712814732441706,"(0.3041384187805236, 3.7806204642937495, 0.6605850015897166)",0.3719418871290896,"(0.2363901445728911, 3.256569178347056, 0.731478490807167)",0.4756955500112212,"(0.041061712489827186, 3.4452818662496205, 0.8451487386782917)",0.4236800187936579,"(0.1415901919307223, 3.3662496752425373, 0.704836487459596)",0.4279034
0.45492246115175045,"(0.34374464171274466, 3.4374464181274464, 0.7355973059363237)",0.5187018415187621,"(-0.13992593817049356, 3.6023150399100845, 0.7009856142194867)",0.484726999403606,"(0.1829259523249247, 3.307476932398931, 0.4696777101020633)",0.4513385185257991,"(0.29879537327363404, 3.5197999800285373, 0.6706630643630376)",0.4134198854558869,"(-0.056200663553747414, 3.5381820027886346, 0.7137135205427428)",0.41034814692193494,"(0.25178335393473394, 3.6295633714596947, 0.7522048486253934)",0.4279034
0.4771618071688671,"(-0.21427201078264144, 3.3678013977884955, 0.7523179412432572)",0.5244631947854329,"(0.32552950934260544, 3.2552950944260544, 0.672132230770983)",0.46842170480604617,"(-0.09427118846101948, 3.718292525297508, 0.7108523772108889)",0.4981840406789676,"(0.2452801576614294, 3.5315549194674127, 0.7928536170596672)",0.4078106845796483,"(0.38246663090053123, 3.824666310005312, 0.6337678747652962)",0.41169524190334666,"(0.16184556925736743, 3.5956027439724525, 0.6933102992710726)",0.4279034
